,id,campaign_id,coupon_id,customer_id,campaign_type,start_date,end_date,campaign_type_X,campaign_type_Y,campaign_duration_days,age_range,marital_status,rented,family_size,no_of_children,income_bracket,age_range_18-25,age_range_26-35,age_range_36-45,age_range_46-55,age_range_56-70,age_range_70+,marital_status_Married,marital_status_Single,has_demographics,n_category_matches,n_brand_matches,coupon_relevance_ratio,n_transactions,total_spend,avg_spend,coupon_usage_rate,coupon_discount_ratio
6519,16570,20,286,1507,Y,2013-09-07,2013-11-16,0,1,70,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,0,0.08626198083067092,626,42354.0,67.65814696485623,0.019169329073482427,0.006517684280115219
6520,16573,18,555,599,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,295,0,0.6941176470588235,425,48589.53,114.32830588235294,0.0,-0.0
6521,16574,20,841,1558,Y,2013-09-07,2013-11-16,0,1,70,36-45,Married,0.0,3.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,306,5,0.11404473780711405,2727,276411.52,101.36102676934361,0.06013934726806014,0.03080768847839627
6522,16576,18,468,240,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,648,10,0.6284622731614136,1047,166310.93,158.84520534861508,0.008595988538681949,0.0033089226306412933
6523,16577,18,430,338,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,493,0,0.7435897435897436,663,78651.81,118.63018099547511,0.004524886877828055,0.0008377429584900843
6524,16579,19,689,1263,Y,2013-08-26,2013-09-27,0,1,32,46-55,Married,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,263,18,0.1603881278538813,1752,188945.29,107.84548515981736,0.010273972602739725,0.004782760131252809
6525,16584,17,1069,1385,Y,2013-07-29,2013-08-30,0,1,32,36-45,Single,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,904,2,0.6706143597335307,1351,138599.86,102.59056994818651,0.030347890451517395,0.0075916382599520655
6526,16587,23,41,924,Y,2013-10-08,2013-11-15,0,1,38,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,564,1,0.6848484848484848,825,89198.76999999999,108.1197212121212,0.0012121212121212121,0.0003993328607558154
6527,16588,23,799,1192,Y,2013-10-08,2013-11-15,0,1,38,70+,Married,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1323,7,0.7818930041152263,1701,157233.71000000002,92.4360435038213,0.005878894767783657,0.0021860452189291974
6528,16591,18,193,1004,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1324,325,0.9085399449035813,1815,195328.75,107.61914600550965,0.003305785123966942,0.0013312428405956624
6529,16592,19,664,519,Y,2013-08-26,2013-09-27,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41,1,0.05263157894736842,798,79334.88,99.41714285714286,0.008771929824561403,0.0026938970601581543
6530,16593,19,969,756,Y,2013-08-26,2013-09-27,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53,4,0.06651108518086347,857,119611.18,139.5696382730455,0.0,-0.0
6531,16595,18,1000,753,X,2013-08-10,2013-10-04,1,0,55,26-35,Married,0.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,86,0,0.07911683532658693,1087,179466.22,165.10231830726772,0.00919963201471941,0.001339639292564361
6532,16596,18,543,792,X,2013-08-10,2013-10-04,1,0,55,36-45,Married,0.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,44,14,0.0458498023715415,1265,114492.59999999999,90.50798418972332,0.0047430830039525695,0.003867149492630965
6533,16597,18,1032,695,X,2013-08-10,2013-10-04,1,0,55,56-70,Married,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1111,1,0.634703196347032,1752,216734.14,123.70670091324202,0.014269406392694063,0.0025473144194080354
6534,16599,22,907,691,X,2013-09-16,2013-10-18,1,0,32,46-55,Married,0.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1000,6,0.7598187311178247,1324,156749.97000000003,118.39121601208461,0.0030211480362537764,0.0014315792213548744
6535,16601,18,418,1003,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,645,21,0.7092651757188498,939,137073.1,145.97774227902025,0.002129925452609159,0.0006496533601414136
6536,16602,22,927,733,X,2013-09-16,2013-10-18,1,0,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,869,1,0.6904761904761905,1260,186995.44,148.40907936507938,0.007936507936507936,0.003200078033988422
6537,16608,18,31,128,X,2013-08-10,2013-10-04,1,0,55,36-45,Married,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1823,969,1.2508960573476702,2232,195935.43,87.78469086021505,0.005376344086021506,0.0030886705890813115
6538,16609,22,927,103,X,2013-09-16,2013-10-18,1,0,32,46-55,Married,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1192,9,0.6922190201729107,1735,268786.20999999996,154.92000576368875,0.0,-0.0
6539,16614,23,799,1224,Y,2013-10-08,2013-11-15,0,1,38,26-35,Married,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1004,21,0.7331902718168812,1398,163298.22,116.80845493562232,0.019313304721030045,0.004329685896147551
6540,16617,25,878,94,Y,2013-10-21,2013-11-22,0,1,32,46-55,Married,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,651,23,0.7957497048406139,847,68934.95,81.38719008264462,0.0011806375442739079,0.001291797556972189
6541,16622,20,834,161,Y,2013-09-07,2013-11-16,0,1,70,46-55,Married,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,204,1,0.07172848145556333,2858,239025.65,83.63388733379986,0.02099370188943317,0.009580352568856103
6542,16624,20,263,784,Y,2013-09-07,2013-11-16,0,1,70,46-55,Single,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,141,5,0.1489795918367347,980,125680.59999999999,128.24551020408163,0.004081632653061225,0.0007368679016491009
6543,16629,17,781,1428,Y,2013-07-29,2013-08-30,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1374,12,0.6395939086294417,2167,289274.01,133.49054453161054,0.003230272265805261,0.0006033725601549894
6544,16631,18,946,1236,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,767,0,0.7325692454632283,1047,144537.94,138.04960840496656,0.004775549188156638,0.0005668407893456901
6545,16634,18,548,628,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,94,3,0.12663185378590078,766,65267.310000000005,85.20536553524805,0.04699738903394256,0.013971006312348402
6546,16635,18,680,1311,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,524,18,0.6475507765830346,837,103904.20999999999,124.13884109916367,0.0,-0.0
6547,16640,18,175,1370,X,2013-08-10,2013-10-04,1,0,55,26-35,Married,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,36,98,0.36314363143631434,369,44807.57,121.42972899728997,0.005420054200542005,0.0015899099192390929
6548,16641,20,286,1076,Y,2013-09-07,2013-11-16,0,1,70,18-25,Married,0.0,1.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,219,0,0.12799532437171246,1711,230421.37,134.67058445353595,0.0,-0.0
6549,16645,18,705,1058,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,3.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,454,18,0.7699836867862969,613,66871.44,109.08880913539967,0.0,-0.0
6550,16650,16,959,1496,Y,2013-07-15,2013-08-16,0,1,32,26-35,Married,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,52,0,0.052313883299798795,994,100862.45999999999,101.47128772635814,0.1529175050301811,0.04028039768215053
6551,16651,18,510,1197,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0.005780346820809248,519,60377.65,116.33458574181118,0.0019267822736030828,0.0005899534016312327
6552,16652,18,698,1366,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,471,1,0.8137931034482758,580,47313.56999999999,81.57512068965517,0.0,-0.0
6553,16654,18,577,1005,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,152,0,0.09151113786875377,1661,116085.53,69.88894039735099,0.0012040939193257074,0.00122737088765499
6554,16655,22,452,1518,X,2013-09-16,2013-10-18,1,0,32,36-45,Married,0.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1723,1,0.7748314606741573,2225,283213.49,127.28696179775281,0.038651685393258424,0.008232835236767853
6555,16657,18,193,610,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,358,199,1.1413934426229508,488,36855.729999999996,75.52403688524589,0.0020491803278688526,0.0007247177033259144
6556,16658,22,744,891,X,2013-09-16,2013-10-18,1,0,32,36-45,Married,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,871,0,0.8649453823237339,1007,118138.0,117.3167825223436,0.018867924528301886,0.004748683742741539
6557,16659,18,214,432,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1470,605,1.016160626836435,2042,219954.88,107.71541625857003,0.002938295788442703,0.0022250472460533725
6558,16661,18,221,1016,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,301,147,0.7985739750445633,561,87496.83,155.96582887700535,0.0035650623885918,0.0006106506944308724
6559,16663,18,193,1067,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,749,170,0.9474226804123711,970,112354.84999999999,115.82974226804123,0.01134020618556701,0.0020131752211853785
6560,16665,25,816,1545,Y,2013-10-21,2013-11-22,0,1,32,36-45,Married,0.0,2.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,69,6,0.06938020351526364,1081,180191.35,166.68950046253468,0.025901942645698426,0.0038646139229213824
6561,16667,18,211,1529,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,5.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1267,278,0.9142011834319527,1690,164327.33,97.23510650887573,0.03254437869822485,0.014958741190525034
6562,16669,22,492,1178,X,2013-09-16,2013-10-18,1,0,32,36-45,Married,0.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,861,8,0.7265886287625418,1196,120928.35,101.11066053511706,0.002508361204013378,0.0010603799687997064
6563,16672,20,836,598,Y,2013-09-07,2013-11-16,0,1,70,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,250,1,0.18914845516201959,1327,148769.56,112.10969103240392,0.07234363225320271,0.02649486897722894
6564,16674,18,411,1404,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1149,0,0.6234400434074878,1843,228774.15999999997,124.1313944655453,0.015735214324470972,0.0037833818294863374
6565,16678,18,514,1137,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,415,1,0.7062818336162988,589,65840.59,111.7836842105263,0.0050933786078098476,0.0031106950894577343
6566,16682,18,503,457,X,2013-08-10,2013-10-04,1,0,55,36-45,Married,0.0,4.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,369,0,0.7015209125475285,526,55009.06,104.5799619771863,0.0,-0.0
6567,16687,18,418,1083,X,2013-08-10,2013-10-04,1,0,55,26-35,Married,1.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,695,3,0.683643486777669,1021,93517.35999999999,91.59388834476003,0.023506366307541625,0.013875819420052067
6568,16690,18,802,770,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,150,0,0.7009345794392523,214,18258.979999999996,85.32233644859811,0.0514018691588785,0.024385261389190418
6569,16691,16,35,708,Y,2013-07-15,2013-08-16,0,1,32,36-45,Married,0.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,878,11,0.7186742118027486,1237,160983.91999999998,130.14059822150364,0.002425222312045271,0.000774425172402312
6570,16696,18,543,994,X,2013-08-10,2013-10-04,1,0,55,46-55,Single,0.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,194,1,0.16781411359724613,1162,186064.21000000002,160.12410499139418,0.0034423407917383822,0.0011103156270622918
6571,16699,23,244,1246,Y,2013-10-08,2013-11-15,0,1,38,26-35,Married,0.0,5.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,148,0,0.10962962962962963,1350,163455.84999999998,121.0784074074074,0.01925925925925926,0.005349823820927792
6572,16700,20,389,1570,Y,2013-09-07,2013-11-16,0,1,70,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,115,2,0.09856781802864364,1187,147788.32,124.5057455770851,0.0016849199663016006,0.00048204079997661516
6573,16701,23,244,303,Y,2013-10-08,2013-11-15,0,1,38,46-55,Married,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,207,1,0.1322314049586777,1573,166089.64,105.58781945327401,0.05721551176096631,0.01352787567002975
6574,16703,18,468,351,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,612,9,0.7880710659898477,788,57984.56,73.58446700507614,0.008883248730964468,0.0033788305024647944
6575,16704,25,295,1350,Y,2013-10-21,2013-11-22,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,746,0,0.7098001902949572,1051,118101.0,112.37012369172217,0.006660323501427212,0.002020812694219354
6576,16706,22,927,555,X,2013-09-16,2013-10-18,1,0,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,803,6,0.7646502835538752,1058,134279.5,126.91824196597354,0.0,-0.0
6577,16713,18,185,1359,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,254,103,0.9648648648648649,370,47296.009999999995,127.82705405405405,0.010810810810810811,0.006650032423453902
6578,16714,18,30,704,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,5.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,929,353,1.329875518672199,964,106864.87,110.85567427385891,0.012448132780082987,0.0037497823185486485
6579,16717,18,1043,1507,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,0,0.08626198083067092,626,42354.0,67.65814696485623,0.019169329073482427,0.006517684280115219
6580,16718,20,263,293,Y,2013-09-07,2013-11-16,0,1,70,56-70,Married,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,110,0,0.06459189665296536,1703,161593.06999999998,94.88729888432177,0.015854374633000587,0.0063197017050298015
6581,16719,18,29,1204,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,583,149,1.2179700499168054,601,66745.48,111.0573710482529,0.0033277870216306157,0.0014943333990556364
6582,16720,20,726,1259,Y,2013-09-07,2013-11-16,0,1,70,46-55,Married,0.0,3.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,847,7,0.6821086261980831,1252,182532.68,145.792875399361,0.013578274760383386,0.002722252256417864
6583,16721,18,765,271,X,2013-08-10,2013-10-04,1,0,55,36-45,Married,0.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,142,1,0.11818181818181818,1210,148821.86,122.99327272727271,0.001652892561983471,0.0004188228799183131
6584,16724,18,1116,291,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,82,0,0.20297029702970298,404,31021.399999999998,76.78564356435643,0.0,-0.0
6585,16733,20,840,1507,Y,2013-09-07,2013-11-16,0,1,70,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,0,0.08626198083067092,626,42354.0,67.65814696485623,0.019169329073482427,0.006517684280115219
6586,16734,25,736,948,Y,2013-10-21,2013-11-22,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1113,1,0.4522939504669103,2463,181840.72999999998,73.82896061713357,0.0028420625253755584,0.0015866632299595365
6587,16738,18,886,649,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,693,0,0.6875,1008,92740.35,92.00431547619048,0.00992063492063492,0.0029344292964173626
6588,16743,22,37,1572,X,2013-09-16,2013-10-18,1,0,32,36-45,Single,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,37,0,0.043942992874109264,842,62505.17,74.23416864608076,0.004750593824228029,0.0035902630134435273
6589,16746,17,174,464,Y,2013-07-29,2013-08-30,0,1,32,46-55,Married,0.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3064,2026,1.2312530237058539,4134,432020.30000000005,104.5041848089018,0.053217223028543786,0.017473229845912333
6590,16748,18,867,253,X,2013-08-10,2013-10-04,1,0,55,36-45,Married,0.0,3.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1220,0,0.7147041593438781,1707,223709.02000000002,131.05390743995315,0.0005858230814294083,5.57420527790967e-05
6591,16751,18,462,1220,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,179,0,0.7336065573770492,244,25816.160000000003,105.80393442622952,0.0,-0.0
6592,16753,17,1077,614,Y,2013-07-29,2013-08-30,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,659,0,0.6836099585062241,964,88681.92,91.99369294605809,0.002074688796680498,0.001225052412036185
6593,16756,22,907,843,X,2013-09-16,2013-10-18,1,0,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,961,31,0.8809946714031972,1126,101295.35,89.9603463587922,0.014209591474245116,0.009842505110056876
6594,16757,18,418,1298,X,2013-08-10,2013-10-04,1,0,55,26-35,Married,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,940,0,0.6988847583643123,1345,124424.03,92.50857249070631,0.016356877323420074,0.006297979578382086
6595,16758,18,195,993,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,773,107,0.8445297504798465,1042,166169.63,159.47181381957773,0.0019193857965451055,0.0002786309387581834
6596,16762,18,505,1214,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,199,1,0.5747126436781609,348,51701.06,148.56626436781607,0.0,-0.0
6597,16763,20,864,133,Y,2013-09-07,2013-11-16,0,1,70,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,532,0,0.6838046272493573,778,64919.33,83.44386889460155,0.006426735218508998,0.0019478019874820025
6598,16765,21,768,1007,Y,2013-09-16,2013-10-18,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,817,0,0.6304012345679012,1296,143388.5,110.63927469135803,0.0015432098765432098,0.0002732436701688071
6599,16766,16,655,711,Y,2013-07-15,2013-08-16,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,550,38,0.1409058231488138,4173,423705.30999999994,101.53494128924034,0.0007189072609633358,0.0004236907014453041
6600,16768,20,404,695,Y,2013-09-07,2013-11-16,0,1,70,56-70,Married,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1111,12,0.6409817351598174,1752,216734.14,123.70670091324202,0.014269406392694063,0.0025473144194080354
6601,16769,21,1048,927,Y,2013-09-16,2013-10-18,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,887,1,0.75,1184,237614.2,200.68766891891892,0.0,-0.0
6602,16774,18,240,970,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,530,267,1.0101394169835234,789,88407.31,112.04982256020278,0.010139416983523447,0.0026390351657572205
6603,16775,20,286,275,Y,2013-09-07,2013-11-16,0,1,70,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60,0,0.047505938242280284,1263,120066.73,95.06471100554235,0.001583531274742676,0.00031149345035048426
6604,16777,18,1014,1391,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,158,0,0.11703703703703704,1350,111407.22,82.52386666666666,0.0,-0.0
6605,16779,19,934,1341,Y,2013-08-26,2013-09-27,0,1,32,26-35,Married,0.0,4.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,373,33,0.27808219178082194,1460,178909.07,122.5404589041096,0.05410958904109589,0.013936465043387681
6606,16781,18,229,488,X,2013-08-10,2013-10-04,1,0,55,36-45,Married,1.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,462,175,0.9285714285714286,686,91699.67,133.67298833819243,0.0,-0.0
6607,16784,17,583,392,Y,2013-07-29,2013-08-30,0,1,32,26-35,Single,1.0,5.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,655,0,0.6873032528856243,953,107712.98,113.02516264428121,0.005246589716684155,0.0023479064454441797
6608,16785,18,419,1223,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45,0,0.15306122448979592,294,39141.55,133.1345238095238,0.0,-0.0
6609,16786,18,220,1369,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,629,179,0.9213226909920182,877,88264.54999999999,100.64372862029646,0.046750285062713795,0.010282384037532623
6610,16787,18,200,974,X,2013-08-10,2013-10-04,1,0,55,46-55,Married,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,198,155,0.9388297872340425,376,34913.06,92.8538829787234,0.04521276595744681,0.013875037020530426
6611,16792,20,397,1570,Y,2013-09-07,2013-11-16,0,1,70,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,115,2,0.09856781802864364,1187,147788.32,124.5057455770851,0.0016849199663016006,0.00048204079997661516
6612,16794,18,224,1087,X,2013-08-10,2013-10-04,1,0,55,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,448,161,0.9326186830015314,653,87550.23000000001,134.07385911179173,0.0015313935681470138,0.0004068521578983858
6613,16798,18,387,1296,X,2013-08-10,2013-10-04,1,0,55,26-35,Single,0.0,2.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,492,5,0.5467546754675467,909,124594.42,137.0675687568757,0.007700770077007701,0.0010434656704529784
6614,16800,18,539,197,X,2013-08-10,2013-10-04,1,0,55,18-25,Married,0.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,754,0,0.7757201646090535,972,90740.25999999998,93.3541769547325,0.07818930041152264,0.03500331605838468
6615,16806,25,44,510,Y,2013-10-21,2013-11-22,0,1,32,26-35,Married,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1236,25,0.7679658952496955,1642,161811.27000000002,98.54523142509136,0.0341047503045067,0.014737848605971634
6616,16808,16,666,832,Y,2013-07-15,2013-08-16,0,1,32,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,392,25,0.22180851063829787,1880,353039.54,187.78698936170213,0.0,-0.0
6617,16814,18,387,1217,X,2013-08-10,2013-10-04,1,0,55,26-35,Married,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,442,1,0.7286184210526315,608,67668.06,111.29615131578947,0.0,-0.0
6618,16815,20,838,810,Y,2013-09-07,2013-11-16,0,1,70,,,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66,0,0.05053598774885146,1306,102741.72,78.6690045941807,0.0,-0.0
6619,16816,18,179,801,X,2013-08-10,2013-10-04,1,0,55,26-35,Single,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4,247,0.236569274269557,1061,143536.16999999998,135.28385485391138,0.005655042412818096,0.0025386632512209295
